# (729, 12)
3.274675158588866708e+00 3.681848936361596714e+00 3.746644170580208932e+00 4.167782961204562042e+00 6.195320929618899797e+00 7.256759951371098971e+00 1.605229660548275206e+01 1.612486587533820170e+01 1.642539289805161218e+01 1.654426785935557120e+01 1.991554400613940246e+01 2.026517206508065172e+01
3.274671525503088265e+00 3.681852340922880717e+00 3.751806759598342200e+00 4.156202071356959848e+00 6.210871172841382126e+00 7.239344148472297569e+00 1.605232651398972621e+01 1.612483606181687534e+01 1.643813501767813179e+01 1.653775935973015976e+01 1.992585432634142251e+01 2.025290631814128162e+01
2.782167760188507533e+00 3.231349419291115410e+00 3.988974373962935971e+00 4.441299255636424803e+00 5.139058105502217977e+00 8.196594866449929739e+00 1.598879588268126994e+01 1.619720067339125436e+01 1.651688266621438217e+01 1.664765960370180053e+01 2.003499964339761519e+01 2.084742717348397179e+01
2.251055063287359381e+00 2.615169806786649342e+00 4.000696523535176574e+00 4.198325502639309370e+00 4.607313762788083800e+00 8.813819051291293505e+00 1.594074469404782235e+01 1.625875303935625737e+01 1.666498114121986873e+01 1.678417638002413881e+01 1.980167056712699392e+01 2.049730246780204368e+01
1.788961246852903919e+00 1.831228286641686021e+00 3.152359928391376354e+00 4.318763881759358547e+00 4.643415105197025383e+00 9.165794847742127160e+00 1.591134452061045579e+01 1.629996944107472956e+01 1.646320741858595227e+01 1.672703926728848245e+01 1.871814540425317119e+01 1.966893423581835876e+01
2.538382952967498163e+00 2.713928298827562369e+00 4.663510692448504358e+00 4.792940602586508447e+00 5.998818800424250419e+00 8.970949609263726643e+00 1.551321294272611340e+01 1.588809012452516711e+01 1.655171183195979978e+01 1.758713405391280915e+01 1.949765233172433554e+01 1.957013710340627100e+01
2.669454803116454222e+00 2.832276261946499840e+00 4.722758637320780828e+00 4.935451847807935444e+00 5.952197889449357682e+00 8.851576858097066847e+00 1.594934869516122689e+01 1.614018083237305490e+01 1.656009393569322796e+01 1.754619559249870164e+01 1.956301104050745465e+01 1.975829345877382792e+01
3.145465128009575562e+00 3.148417759084147338e+00 4.666039990000494520e+00 5.450895033427341829e+00 5.782881523816727487e+00 8.560751176737358747e+00 1.608277450840113332e+01 1.641793691391621834e+01 1.680913179586750772e+01 1.742526881025867169e+01 1.971747002170376106e+01 2.041152058570336791e+01
3.543968995390347931e+00 3.800583429024847248e+00 4.514098495244312836e+00 5.478487421445312755e+00 6.116128651736705280e+00 8.101433233982387350e+00 1.620758348410767979e+01 1.635489469179449529e+01 1.679069718236852182e+01 1.725588290747431230e+01 1.992536770643597777e+01 2.056807586578466740e+01
3.927954197582921747e+00 4.254374275429850805e+00 4.453722455725043439e+00 5.034828718173366191e+00 6.792948601028297340e+00 7.468279335082506520e+00 1.629246546393789430e+01 1.632892081007393870e+01 1.677809652078020619e+01 1.701338659881022863e+01 1.998499531819993535e+01 2.021510963807088146e+01
3.927954169045787314e+00 4.254374216768216144e+00 4.453722431125424208e+00 5.034828721024395826e+00 6.792948596938498618e+00 7.468279436139062533e+00 1.629246538423362267e+01 1.632892090099057469e+01 1.677809647904829760e+01 1.701338663025365960e+01 1.998499534646217057e+01 2.021510959574315081e+01
